id,short_id,name,owner_id,projects_id,category,type,html,styles,data,children,meta,schema,actions,order_index,render_context,ai_instructions,visibility,usage_count,tags,rich_card_extractions_id,created_at,updated_at,slug,extraction_type,auto_refresh_data,extraction_status
13,3QdPml,Vantler Stats & Social Proof,null,0,collection,StatsGrid,"<section class='stats-section' aria-label='Company Statistics'><div class='container'><h2 class='section-title'>Trusted by AI Innovators</h2><div class='stats-grid'><div class='stat-card'><div class='stat-number'>$12M+</div><div class='stat-label'>Total Funding Deployed</div></div><div class='stat-card'><div class='stat-number'>50+</div><div class='stat-label'>Startups Funded</div></div><div class='stat-card'><div class='stat-number'>2 weeks</div><div class='stat-label'>Average Decision Time</div></div><div class='stat-card'><div class='stat-number'>85%</div><div class='stat-label'>Raise Follow-On Funding</div></div></div><div class='testimonial-highlight'><blockquote><p>""Vantler gave us the capital and mentorship to go from prototype to 10K users in 3 months. The AI-focused network is invaluable.""</p><cite>— Sarah Chen, Founder of NeuralFlow (YC S24)</cite></blockquote></div></div></section>","{"".container"":{""margin"":""0 auto"",""maxWidth"":""1200px""},"".stat-card"":{""textAlign"":""center""},"".stat-label"":{""color"":""#94a3b8"",""fontSize"":""1.125rem"",""fontWeight"":""500""},"".stats-grid"":{""gap"":""3rem"",""display"":""grid"",""marginBottom"":""5rem"",""gridTemplateColumns"":""repeat(auto-fit, minmax(200px, 1fr))""},"".stat-number"":{""color"":""#3b82f6"",""fontSize"":""3rem"",""fontWeight"":""800"",""lineHeight"":""1"",""marginBottom"":""0.5rem""},"".section-title"":{""color"":""#ffffff"",""fontSize"":""2.5rem"",""textAlign"":""center"",""fontWeight"":""800"",""marginBottom"":""4rem""},"".stats-section"":{""color"":""#ffffff"",""padding"":""6rem 2rem"",""backgroundColor"":""#0f172a""},"".testimonial-highlight"":{""margin"":""0 auto"",""padding"":""3rem"",""maxWidth"":""800px"",""borderLeft"":""4px solid #3b82f6"",""borderRadius"":""16px"",""backgroundColor"":""rgba(59, 130, 246, 0.1)""},"".testimonial-highlight p"":{""color"":""#e2e8f0"",""fontSize"":""1.25rem"",""fontStyle"":""italic"",""lineHeight"":""1.8"",""marginBottom"":""1.5rem""},""@media (max-width: 768px)"":{"".stats-grid"":{""gap"":""2rem"",""gridTemplateColumns"":""repeat(2, 1fr)""},"".stat-number"":{""fontSize"":""2.5rem""}},"".testimonial-highlight cite"":{""color"":""#94a3b8"",""fontSize"":""1rem"",""fontStyle"":""normal""},"".testimonial-highlight blockquote"":{""margin"":""0""}}","{""sectionTitle"":""Trusted by AI Innovators""}",[],{},"{""name"":""Vantler"",""@type"":""Organization"",""@context"":""https://schema.org"",""description"":""Pre-seed accelerator for AI startups""}",{},0,embedded,,public,0,null,null,1760180030545,1760180030545,,none,false,no_extraction
14,ESyi9M,Vantler Final CTA,null,0,atomic,CTA,<section class='final-cta' aria-label='Apply to Vantler'><div class='container'><div class='cta-content'><h2>{{headline}}</h2><p class='subheading'>{{subheading}}</p><div class='cta-buttons'><button class='btn-primary' data-action='apply'>{{ctaText}}</button><button class='btn-secondary' data-action='schedule'>{{secondaryText}}</button></div><div class='application-info'><div class='info-item'>⚡ 10-minute application</div><div class='info-item'>📊 Decision in 2 weeks</div><div class='info-item'>💡 No equity required upfront</div></div></div></div></section>,"{"".container"":{""margin"":""0 auto"",""maxWidth"":""900px""},"".final-cta"":{""padding"":""6rem 2rem"",""borderTop"":""1px solid #e2e8f0"",""backgroundColor"":""#f8fafc""},"".info-item"":{""color"":""#64748b"",""fontSize"":""1rem"",""fontWeight"":""500""},"".subheading"":{""color"":""#64748b"",""fontSize"":""1.25rem"",""lineHeight"":""1.6"",""marginBottom"":""2.5rem""},"".btn-primary"":{""color"":""#ffffff"",""border"":""none"",""cursor"":""pointer"",""padding"":""1.25rem 3rem"",""fontSize"":""1.125rem"",""boxShadow"":""0 10px 30px rgba(59, 130, 246, 0.3)"",""fontWeight"":""700"",""transition"":""all 0.3s ease"",""borderRadius"":""12px"",""backgroundColor"":""#3b82f6""},"".cta-buttons"":{""gap"":""1rem"",""display"":""flex"",""flexWrap"":""wrap"",""marginBottom"":""3rem"",""justifyContent"":""center""},"".cta-content"":{""textAlign"":""center""},"".btn-secondary"":{""color"":""#3b82f6"",""border"":""2px solid #3b82f6"",""cursor"":""pointer"",""padding"":""1.25rem 3rem"",""fontSize"":""1.125rem"",""fontWeight"":""600"",""transition"":""all 0.3s ease"",""borderRadius"":""12px"",""backgroundColor"":""transparent""},"".cta-content h2"":{""color"":""#0f172a"",""fontSize"":""3rem"",""fontWeight"":""800"",""lineHeight"":""1.2"",""marginBottom"":""1rem""},"".application-info"":{""gap"":""2rem"",""display"":""flex"",""flexWrap"":""wrap"",""justifyContent"":""center""},"".btn-primary:hover"":{""boxShadow"":""0 15px 40px rgba(59, 130, 246, 0.4)"",""transform"":""translateY(-2px)"",""backgroundColor"":""#2563eb""},"".btn-secondary:hover"":{""color"":""#ffffff"",""backgroundColor"":""#3b82f6""},""@media (max-width: 768px)"":{"".cta-buttons"":{""alignItems"":""center"",""flexDirection"":""column""},"".cta-content h2"":{""fontSize"":""2rem""},"".application-info"":{""gap"":""1rem"",""flexDirection"":""column""},"".btn-primary, .btn-secondary"":{""width"":""100%"",""maxWidth"":""300px""}}}","{""ctaText"":""Apply Now"",""headline"":""Ready to Build the Future?"",""subheading"":""Join the next cohort of AI entrepreneurs. Applications close in 2 weeks."",""secondaryText"":""Schedule a Call""}",[],{},{},{},0,embedded,,public,0,null,null,1760180045886,1760180045886,,none,false,no_extraction
15,FWydVe,Vantler Footer,null,0,atomic,Footer,<footer class='site-footer' role='contentinfo'><div class='container'><div class='footer-content'><div class='footer-brand'><h3>{{companyName}}</h3><p class='tagline'>{{tagline}}</p></div><div class='footer-links'><div class='link-column'><h4>Program</h4><a href='/apply'>Apply Now</a><a href='/portfolio'>Portfolio</a><a href='/mentors'>Mentors</a></div><div class='link-column'><h4>Resources</h4><a href='/blog'>Blog</a><a href='/events'>Events</a><a href='/faq'>FAQ</a></div><div class='link-column'><h4>Company</h4><a href='/about'>About</a><a href='/contact'>Contact</a><a href='/careers'>Careers</a></div></div></div><div class='footer-bottom'><p>{{copyright}}</p><div class='footer-legal'><a href='/privacy'>Privacy Policy</a><a href='/terms'>Terms of Service</a></div></div></div></footer>,"{"".tagline"":{""color"":""#64748b"",""fontSize"":""0.875rem""},"".container"":{""margin"":""0 auto"",""maxWidth"":""1200px""},"".site-footer"":{""color"":""#94a3b8"",""padding"":""4rem 2rem 2rem"",""backgroundColor"":""#0f172a""},"".footer-legal"":{""gap"":""2rem"",""display"":""flex""},"".footer-links"":{""gap"":""2rem"",""display"":""grid"",""gridTemplateColumns"":""repeat(3, 1fr)""},"".footer-bottom"":{""display"":""flex"",""fontSize"":""0.875rem"",""alignItems"":""center"",""paddingTop"":""2rem"",""justifyContent"":""space-between""},"".link-column a"":{""color"":""#94a3b8"",""display"":""block"",""fontSize"":""0.875rem"",""transition"":""color 0.2s"",""marginBottom"":""0.75rem"",""textDecoration"":""none""},"".footer-content"":{""gap"":""4rem"",""display"":""grid"",""borderBottom"":""1px solid #1e293b"",""paddingBottom"":""3rem"",""gridTemplateColumns"":""2fr 3fr""},"".footer-legal a"":{""color"":""#64748b"",""transition"":""color 0.2s"",""textDecoration"":""none""},"".link-column h4"":{""color"":""#ffffff"",""fontSize"":""0.875rem"",""fontWeight"":""700"",""marginBottom"":""1rem"",""letterSpacing"":""0.05em"",""textTransform"":""uppercase""},"".footer-bottom p"":{""margin"":""0""},"".footer-brand h3"":{""color"":""#ffffff"",""fontSize"":""1.5rem"",""fontWeight"":""800"",""marginBottom"":""0.5rem""},"".link-column a:hover"":{""color"":""#3b82f6""},"".footer-legal a:hover"":{""color"":""#3b82f6""},""@media (max-width: 768px)"":{"".footer-legal"":{""gap"":""0.5rem"",""flexDirection"":""column""},"".footer-links"":{""gap"":""1.5rem"",""gridTemplateColumns"":""1fr""},"".footer-bottom"":{""gap"":""1rem"",""textAlign"":""center"",""flexDirection"":""column""},"".footer-content"":{""gap"":""2rem"",""gridTemplateColumns"":""1fr""}}}","{""tagline"":""Accelerating AI Innovation"",""copyright"":""© 2025 Vantler. All rights reserved."",""companyName"":""Vantler""}",[],{},"{""name"":""Vantler Footer"",""@type"":""WPFooter"",""@context"":""https://schema.org""}",{},0,embedded,,public,0,null,null,1760180061735,1760180061735,,none,false,no_extraction
16,zwhFHy,Vantler Homepage,null,0,page,HomePage,<main class='vantler-homepage' role='main'>{{children}}</main>,"{""body"":{""margin"":""0"",""padding"":""0"",""fontFamily"":""system-ui, -apple-system, BlinkMacSystemFont, 'Segoe UI', sans-serif""},"".vantler-homepage"":{""minHeight"":""100vh"",""backgroundColor"":""#ffffff""}}","{""pageTitle"":""Vantler - Pre-Seed Funding for AI Entrepreneurs""}","[{""id"":10,""field_0"":""e38Gnh"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":10,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":11,""field_0"":""ywKE6x"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":11,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":12,""field_0"":""5AZ1Za"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":12,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":13,""field_0"":""3QdPml"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":13,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":14,""field_0"":""ESyi9M"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":14,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":15,""field_0"":""FWydVe"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":15,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""Vantler - Pre-Seed Funding for AI & LLM Startups"",""ogImage"":""/og-vantler.jpg"",""keywords"":[""AI accelerator"",""LLM funding"",""pre-seed funding"",""AI startup"",""entrepreneur program""],""description"":""Join Vantler accelerator and get $50K-$250K in pre-seed funding for your AI startup. Expert mentorship, fast decisions, and a community of AI entrepreneurs.""}","{""url"":""https://itsbloxx.com/vantler"",""name"":""Vantler - AI Startup Accelerator"",""@type"":""WebPage"",""@context"":""https://schema.org"",""provider"":{""name"":""Vantler"",""@type"":""Organization"",""description"":""AI startup accelerator providing pre-seed funding""},""description"":""Pre-seed funding and acceleration program for AI and LLM startups""}",{},0,embedded,,public,0,null,null,1760180101623,1760182113444,home3,none,false,no_extraction
17,s3eM19,Test Atomic Component,null,0,atomic,Article,<div class='test-component'><h3>{{title}}</h3><p>{{description}}</p></div>,"{"".test-component"":{""padding"":""2rem"",""borderRadius"":""8px"",""backgroundColor"":""#f0f0f0""}}","{""title"":""Test Component"",""description"":""Testing the updated tools""}",[],{},"{""name"":""Test Component"",""@type"":""Thing"",""@context"":""https://schema.org""}",{},0,embedded,,public,0,null,null,1760182161706,1760182161706,,none,false,no_extraction
18,062rtC,Test Page,null,0,page,LandingPage,<main class='test-page'>{{children}}</main>,"{"".test-page"":{""padding"":""2rem"",""minHeight"":""100vh""}}","{""pageTitle"":""Test Page""}","[{""id"":17,""field_0"":""s3eM19"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":17,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""Test Page - Bloxx"",""keywords"":[""test"",""page""],""description"":""Testing page creation with updated tools""}","{""name"":""Test Page"",""@type"":""WebPage"",""@context"":""https://schema.org""}",{},0,embedded,,public,0,null,null,1760182169559,1760182169559,test-page,none,false,no_extraction
19,9oBczr,Supremo Coffee Hero,null,0,atomic,Hero,<section class='coffee-hero' aria-label='Supremo Coffee Hero'><div class='hero-overlay'></div><div class='hero-content'><div class='badge'>☕ Open Daily 7am - 7pm</div><h1>{{headline}}</h1><p class='tagline'>{{tagline}}</p><div class='hero-buttons'><button class='btn-primary' data-action='order'>{{primaryCta}}</button><button class='btn-secondary' data-action='visit'>{{secondaryCta}}</button></div><div class='quick-info'><span class='info-item'>📍 Aldgate East</span><span class='info-item'>⭐ 4.8/5 Rating</span><span class='info-item'>🚇 2min from Station</span></div></div></section>,"{""h1"":{""color"":""#ffffff"",""fontSize"":""4rem"",""fontWeight"":""800"",""lineHeight"":""1.1"",""textShadow"":""2px 2px 4px rgba(0, 0, 0, 0.5)"",""marginBottom"":""1.5rem""},"".badge"":{""border"":""2px solid rgba(255, 255, 255, 0.3)"",""display"":""inline-block"",""padding"":""0.75rem 1.5rem"",""fontSize"":""0.875rem"",""fontWeight"":""600"",""borderRadius"":""50px"",""marginBottom"":""2rem"",""backgroundColor"":""rgba(139, 69, 19, 0.9)""},"".tagline"":{""color"":""rgba(255, 255, 255, 0.95)"",""margin"":""0 auto 3rem"",""fontSize"":""1.5rem"",""maxWidth"":""700px"",""lineHeight"":""1.6""},"".info-item"":{""padding"":""0.5rem 1rem"",""fontSize"":""1rem"",""fontWeight"":""500"",""borderRadius"":""8px"",""backdropFilter"":""blur(10px)"",""backgroundColor"":""rgba(0, 0, 0, 0.4)""},"".quick-info"":{""gap"":""2rem"",""display"":""flex"",""flexWrap"":""wrap"",""justifyContent"":""center""},"".btn-primary"":{""color"":""#ffffff"",""border"":""none"",""cursor"":""pointer"",""padding"":""1.25rem 3rem"",""fontSize"":""1.125rem"",""boxShadow"":""0 4px 15px rgba(139, 69, 19, 0.4)"",""fontWeight"":""700"",""transition"":""all 0.3s ease"",""borderRadius"":""12px"",""backgroundColor"":""#8B4513""},"".coffee-hero"":{""color"":""#ffffff"",""display"":""flex"",""padding"":""2rem"",""position"":""relative"",""minHeight"":""90vh"",""alignItems"":""center"",""backgroundSize"":""cover"",""justifyContent"":""center"",""backgroundImage"":""linear-gradient(rgba(0, 0, 0, 0.5), rgba(0, 0, 0, 0.5)), url('https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=1600')"",""backgroundPosition"":""center""},"".hero-buttons"":{""gap"":""1rem"",""display"":""flex"",""flexWrap"":""wrap"",""marginBottom"":""3rem"",""justifyContent"":""center""},"".hero-content"":{""zIndex"":""2"",""maxWidth"":""900px"",""position"":""relative"",""textAlign"":""center""},"".hero-overlay"":{""top"":""0"",""left"":""0"",""right"":""0"",""bottom"":""0"",""zIndex"":""1"",""position"":""absolute"",""background"":""linear-gradient(180deg, rgba(139, 69, 19, 0.3) 0%, rgba(0, 0, 0, 0.7) 100%)""},"".btn-secondary"":{""color"":""#ffffff"",""border"":""2px solid #ffffff"",""cursor"":""pointer"",""padding"":""1.25rem 3rem"",""fontSize"":""1.125rem"",""fontWeight"":""600"",""transition"":""all 0.3s ease"",""borderRadius"":""12px"",""backgroundColor"":""transparent""},"".btn-primary:hover"":{""boxShadow"":""0 6px 20px rgba(139, 69, 19, 0.6)"",""transform"":""translateY(-2px)"",""backgroundColor"":""#A0522D""},"".btn-secondary:hover"":{""color"":""#ffffff"",""borderColor"":""#8B4513"",""backgroundColor"":""rgba(255, 255, 255, 0.1)""},""@media (max-width: 768px)"":{""h1"":{""fontSize"":""2.5rem""},"".tagline"":{""fontSize"":""1.25rem""},"".hero-buttons"":{""alignItems"":""center"",""flexDirection"":""column""},"".btn-primary, .btn-secondary"":{""width"":""100%"",""maxWidth"":""300px""}}}","{""tagline"":""Freshly roasted beans, expertly crafted drinks, and a cozy space to work or relax"",""headline"":""Artisan Coffee in the Heart of Aldgate"",""primaryCta"":""Order Online"",""secondaryCta"":""Visit Us""}",[],{},{},{},0,embedded,,public,0,null,null,1760188696812,1760188696812,,none,false,no_extraction
20,qdEqoS,Supremo Coffee Menu,null,0,collection,ProductCollection,"<section class='menu-section' aria-label='Coffee Menu'><div class='container'><h2>Our Signature Drinks</h2><p class='section-subtitle'>Crafted with passion, served with love</p><div class='menu-grid'><div class='menu-card'><div class='drink-icon'>☕</div><h3>Supremo Espresso</h3><p class='price'>£3.20</p><p class='description'>Rich, bold, perfectly balanced shot of our house blend</p></div><div class='menu-card'><div class='drink-icon'>🥤</div><h3>Flat White</h3><p class='price'>£3.80</p><p class='description'>Velvety microfoam meets smooth espresso - our customer favorite</p></div><div class='menu-card'><div class='drink-icon'>🧋</div><h3>Cold Brew</h3><p class='price'>£4.20</p><p class='description'>Smooth, refreshing, steeped for 18 hours</p></div><div class='menu-card'><div class='drink-icon'>🍵</div><h3>Matcha Latte</h3><p class='price'>£4.50</p><p class='description'>Premium ceremonial grade matcha with your choice of milk</p></div><div class='menu-card'><div class='drink-icon'>🥐</div><h3>Cortado</h3><p class='price'>£3.50</p><p class='description'>Equal parts espresso and steamed milk - simple perfection</p></div><div class='menu-card'><div class='drink-icon'>🍂</div><h3>Seasonal Special</h3><p class='price'>£4.80</p><p class='description'>Ask our baristas about this month's creative blend</p></div></div></div></section>","{""h2"":{""color"":""#2D1810"",""fontSize"":""3rem"",""textAlign"":""center"",""fontWeight"":""800"",""marginBottom"":""1rem""},"".price"":{""color"":""#8B4513"",""fontSize"":""1.75rem"",""fontWeight"":""800"",""marginBottom"":""1rem""},"".container"":{""margin"":""0 auto"",""maxWidth"":""1200px""},"".menu-card"":{""border"":""2px solid #F5E6D3"",""padding"":""2.5rem"",""boxShadow"":""0 2px 8px rgba(139, 69, 19, 0.08)"",""textAlign"":""center"",""transition"":""all 0.3s ease"",""borderRadius"":""16px"",""backgroundColor"":""#ffffff""},"".menu-grid"":{""gap"":""2rem"",""display"":""grid"",""gridTemplateColumns"":""repeat(auto-fit, minmax(300px, 1fr))""},"".drink-icon"":{""fontSize"":""3.5rem"",""marginBottom"":""1rem""},"".description"":{""color"":""#666666"",""fontSize"":""1rem"",""lineHeight"":""1.6""},"".menu-card h3"":{""color"":""#2D1810"",""fontSize"":""1.5rem"",""fontWeight"":""700"",""marginBottom"":""0.5rem""},"".menu-section"":{""padding"":""6rem 2rem"",""backgroundColor"":""#FFF8F0""},"".menu-card:hover"":{""boxShadow"":""0 12px 24px rgba(139, 69, 19, 0.15)"",""transform"":""translateY(-8px)"",""borderColor"":""#8B4513""},"".section-subtitle"":{""color"":""#8B4513"",""fontSize"":""1.25rem"",""textAlign"":""center"",""marginBottom"":""4rem""},""@media (max-width: 768px)"":{""h2"":{""fontSize"":""2.25rem""},"".menu-grid"":{""gridTemplateColumns"":""1fr""}}}","{""sectionTitle"":""Our Signature Drinks""}",[],{},{},{},0,embedded,,public,0,null,null,1760188714120,1760188714120,,none,false,no_extraction
21,O0VIEj,Supremo Coffee Location,null,0,atomic,Location,"<section class='location-section' aria-label='Visit Us'><div class='container'><div class='location-content'><div class='location-info'><h2>Visit Our Aldgate Cafe</h2><p class='intro'>Just 2 minutes from Aldgate East station, we're your perfect stop for morning coffee or afternoon breaks.</p><div class='contact-grid'><div class='contact-item'><div class='icon'>📍</div><div><h4>Address</h4><p>{{address}}</p></div></div><div class='contact-item'><div class='icon'>📞</div><div><h4>Phone</h4><p>{{phone}}</p></div></div><div class='contact-item'><div class='icon'>✉️</div><div><h4>Email</h4><p>{{email}}</p></div></div><div class='contact-item'><div class='icon'>🕐</div><div><h4>Opening Hours</h4><p>{{hours}}</p></div></div></div><button class='directions-btn' data-action='directions'>Get Directions</button></div><div class='map-placeholder'><div class='map-content'><p class='map-text'>🗺️</p><p>Interactive Map</p><small>40 East Aldgate, London</small></div></div></div></div></section>","{"".intro"":{""color"":""#666666"",""fontSize"":""1.125rem"",""lineHeight"":""1.8"",""marginBottom"":""3rem""},"".map-text"":{""fontSize"":""6rem"",""marginBottom"":""1rem""},"".container"":{""margin"":""0 auto"",""maxWidth"":""1200px""},"".map-content"":{""textAlign"":""center""},"".contact-grid"":{""gap"":""2rem"",""display"":""grid"",""marginBottom"":""2rem"",""gridTemplateColumns"":""1fr""},"".contact-item"":{""gap"":""1.5rem"",""display"":""flex"",""alignItems"":""flex-start""},"".map-content p"":{""color"":""#8B4513"",""fontSize"":""1.5rem"",""fontWeight"":""700"",""marginBottom"":""0.5rem""},"".contact-item p"":{""color"":""#666666"",""margin"":""0"",""fontSize"":""1rem"",""lineHeight"":""1.6""},"".directions-btn"":{""color"":""#ffffff"",""border"":""none"",""cursor"":""pointer"",""padding"":""1rem 2.5rem"",""fontSize"":""1.125rem"",""boxShadow"":""0 4px 12px rgba(139, 69, 19, 0.3)"",""fontWeight"":""700"",""transition"":""all 0.3s ease"",""borderRadius"":""12px"",""backgroundColor"":""#8B4513""},"".contact-item h4"":{""color"":""#2D1810"",""fontSize"":""0.875rem"",""fontWeight"":""700"",""marginBottom"":""0.25rem"",""letterSpacing"":""0.05em"",""textTransform"":""uppercase""},"".map-placeholder"":{""border"":""2px solid #E8D5C4"",""height"":""500px"",""display"":""flex"",""alignItems"":""center"",""borderRadius"":""16px"",""justifyContent"":""center"",""backgroundColor"":""#F5E6D3""},"".location-content"":{""gap"":""4rem"",""display"":""grid"",""alignItems"":""center"",""gridTemplateColumns"":""1fr 1fr""},"".location-info h2"":{""color"":""#2D1810"",""fontSize"":""2.5rem"",""fontWeight"":""800"",""marginBottom"":""1rem""},"".location-section"":{""padding"":""6rem 2rem"",""backgroundColor"":""#ffffff""},"".map-content small"":{""color"":""#666666"",""fontSize"":""1rem""},"".contact-item .icon"":{""fontSize"":""2rem"",""flexShrink"":""0""},"".directions-btn:hover"":{""boxShadow"":""0 6px 16px rgba(139, 69, 19, 0.4)"",""transform"":""translateY(-2px)"",""backgroundColor"":""#A0522D""},""@media (max-width: 968px)"":{"".map-placeholder"":{""height"":""400px""},"".location-content"":{""gap"":""3rem"",""gridTemplateColumns"":""1fr""}}}","{""email"":""hello@supremocoffee.co.uk"",""hours"":""Monday - Friday: 7am - 7pm, Saturday - Sunday: 8am - 6pm"",""phone"":""020 7123 4567"",""address"":""40 East Aldgate, London, EA2 9KL""}",[],{},{},{},0,embedded,,public,0,null,null,1760188732540,1760188732540,,none,false,no_extraction
22,VvWeAU,Supremo Coffee Footer,null,0,atomic,Footer,"<footer class='coffee-footer' role='contentinfo'><div class='container'><div class='footer-content'><div class='footer-brand'><h3>{{companyName}}</h3><p class='tagline'>{{tagline}}</p><div class='social-links'><a href='#' aria-label='Instagram'>📷</a><a href='#' aria-label='Facebook'>👍</a><a href='#' aria-label='Twitter'>🐦</a></div></div><div class='footer-links'><div class='link-column'><h4>Visit</h4><p>40 East Aldgate<br>London, EA2 9KL</p><p>020 7123 4567</p></div><div class='link-column'><h4>Hours</h4><p>Mon-Fri: 7am - 7pm<br>Sat-Sun: 8am - 6pm</p></div><div class='link-column'><h4>Connect</h4><a href='mailto:hello@supremocoffee.co.uk'>hello@supremocoffee.co.uk</a></div></div></div><div class='footer-bottom'><p>{{copyright}}</p></div></div></footer>","{"".tagline"":{""color"":""#A0826D"",""fontSize"":""0.875rem"",""marginBottom"":""1.5rem""},"".container"":{""margin"":""0 auto"",""maxWidth"":""1200px""},"".footer-links"":{""gap"":""2rem"",""display"":""grid"",""gridTemplateColumns"":""repeat(3, 1fr)""},"".social-links"":{""gap"":""1rem"",""display"":""flex""},"".coffee-footer"":{""color"":""#E8D5C4"",""padding"":""4rem 2rem 2rem"",""backgroundColor"":""#2D1810""},"".footer-bottom"":{""textAlign"":""center"",""paddingTop"":""2rem""},"".link-column a"":{""color"":""#A0826D"",""display"":""block"",""fontSize"":""0.875rem"",""transition"":""color 0.2s"",""marginBottom"":""0.5rem"",""textDecoration"":""none""},"".link-column p"":{""color"":""#A0826D"",""margin"":""0 0 0.5rem 0"",""fontSize"":""0.875rem"",""lineHeight"":""1.8""},"".footer-content"":{""gap"":""4rem"",""display"":""grid"",""borderBottom"":""1px solid rgba(232, 213, 196, 0.2)"",""paddingBottom"":""3rem"",""gridTemplateColumns"":""2fr 3fr""},"".link-column h4"":{""color"":""#ffffff"",""fontSize"":""0.875rem"",""fontWeight"":""700"",""marginBottom"":""1rem"",""letterSpacing"":""0.05em"",""textTransform"":""uppercase""},"".social-links a"":{""display"":""inline-block"",""fontSize"":""1.5rem"",""transition"":""transform 0.2s"",""textDecoration"":""none""},"".footer-bottom p"":{""color"":""#A0826D"",""margin"":""0"",""fontSize"":""0.875rem""},"".footer-brand h3"":{""color"":""#ffffff"",""fontSize"":""1.75rem"",""fontWeight"":""800"",""marginBottom"":""0.5rem""},"".link-column a:hover"":{""color"":""#8B4513""},"".social-links a:hover"":{""transform"":""scale(1.2)""},""@media (max-width: 768px)"":{"".footer-links"":{""gap"":""1.5rem"",""gridTemplateColumns"":""1fr""},"".footer-content"":{""gap"":""2rem"",""gridTemplateColumns"":""1fr""}}}","{""tagline"":""Aldgate's Finest Coffee"",""copyright"":""© 2025 Supremo Coffee. All rights reserved."",""companyName"":""Supremo Coffee""}",[],{},{},{},0,embedded,,public,0,null,null,1760188748333,1760188748333,,none,false,no_extraction
23,ORCm1v,Supremo Coffee Homepage,null,0,page,HomePage,<main class='supremo-homepage' role='main'>{{children}}</main>,"{""body"":{""margin"":""0"",""padding"":""0"",""fontFamily"":""'Inter', system-ui, -apple-system, BlinkMacSystemFont, 'Segoe UI', sans-serif""},"".supremo-homepage"":{""minHeight"":""100vh"",""backgroundColor"":""#ffffff""}}","{""pageTitle"":""Supremo Coffee - Artisan Coffee in Aldgate East, London""}","[{""id"":19,""field_0"":""9oBczr"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":19,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":20,""field_0"":""qdEqoS"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":20,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":21,""field_0"":""O0VIEj"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":21,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":22,""field_0"":""VvWeAU"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":22,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""Supremo Coffee - Artisan Coffee in Aldgate East, London"",""keywords"":[""coffee shop aldgate"",""aldgate east cafe"",""supremo coffee"",""artisan coffee london"",""specialty coffee"",""cold brew london""],""description"":""Visit Supremo Coffee in Aldgate East for expertly crafted espresso drinks, cold brew, and specialty coffee. Open daily 7am-7pm, just 2 minutes from the station.""}","{""name"":""Supremo Coffee"",""@type"":""CafeOrCoffeeShop"",""email"":""hello@supremocoffee.co.uk"",""address"":{""@type"":""PostalAddress"",""postalCode"":""EA2 9KL"",""streetAddress"":""40 East Aldgate"",""addressCountry"":""GB"",""addressLocality"":""London""},""@context"":""https://schema.org"",""telephone"":""+442071234567"",""priceRange"":""££"",""description"":""Artisan coffee shop in Aldgate East serving specialty coffee and drinks"",""openingHours"":[""Mo-Fr 07:00-19:00"",""Sa-Su 08:00-18:00""],""servesCuisine"":""Coffee"",""aggregateRating"":{""@type"":""AggregateRating"",""ratingValue"":""4.8"",""reviewCount"":""127""}}",{},0,embedded,,public,0,null,null,1760188760920,1760188760920,2,none,false,no_extraction
